Customer ID,Fname,Lname,Postal Code,City,State,Region,Salary,Gender,Age,Style,Email,Career,Phone,Car_id,Car_series,Car_type,Car_colors,Car_Price,Branch_ID,Branch_Name,Branch_Tel,Branch_Zipcode,Branch_City,Branch_State,Branch_Region,Payment ID,Payment Date,Payment Method,Amount,Car ID,Order_ID,Car ID,Branch ID,payment_id,Order_date,Quantity,options
8-376-4730-13,Zackary,Khan,27703,Durham,North Carolina,Southeastern,"20,379.00",M,30,fast,Zackary.Khan@ google.com,Auto Mechanic,1-942-437-495,,,,,,BX-566-605,BMW of Meridian,517- 232-4436,39301,Meridian,Mississippi,Southeastern,PM7-351-946Y,5/3/2019,pay by installments,"$47,400",BMW-S4c-CP,919-830-0862,BMW-X4M-SV,BX-566-605,PM7-351-946Y,31/12/2018,1,Delivery
5-528-0999-83,Donald,Michael,46816,Fort Wayne,Indiana,MidWestern,"33,322.00",M,38,slow,Donald.Michael@ google.com,Paralegal,1-180-883-554,,,,,,BX-834-623,BMW of Columbia (Missouri),007- 555-3176,65203,Columbia,Missouri,Midwestern,PM0-622-862Y,8/3/2019,pay by installments,"$87,500",BMW-S8c-CP,748-359-9651,BMW-X5M-SV,BX-834-623,PM0-622-862Y,1/1/2019,1,Delivery
4-542-1734-70,Lance,Wise,32802,Orlando,Florida,Southeastern,"9,926.00",F,37,slow,Lance.Wise@ google.com,Statistician,1-865-063-791,,,,,,BX-613-572,Plaza BMW,157- 967-5797,63141,Creve Coeur,Missouri,Midwestern,PM8-357-414Y,10/3/2019,pay by installments,"$62,850",BMW-M2c-CP,232-128-7102,BMW-X5M-SV,BX-613-572,PM8-357-414Y,3/1/2019,1,Delivery
7-941-1771-42,Maxwell,Myers,80014,Denver,Colorado,Western,"57,966.00",F,31,slow,Maxwell.Myers@ google.com,Farmer,1-641-034-347,,,,,,BX-523-145,BMW of Kansas City,154- 087-7673,64114,Kansas City,Missouri,Midwestern,PM8-646-946Y,10/3/2019,pay by installments,"$78,300",BMW-M4c-CP,198-432-2783,BMW-X5M-SV,BX-523-145,PM8-646-946Y,3/1/2019,1,Delivery
5-406-0077-84,Will,Torres,23503,Norfolk,Virginia,Southeastern,"42,065.00",F,26,fast,Will.Torres@ google.com,Childcare worker,1-658-231-765,,,,,,BX-592-878,BMW of West St. Louis,119- 731-6859,63011,Manchester,Missouri,Midwestern,PM3-919-371Y,11/3/2019,pay by installments,"$139,100",BMW-M8c-CP,349-694-4727,BMW-X5M-SV,BX-592-878,PM3-919-371Y,6/1/2019,1,Delivery
2-169-7091-65,Memphis,Buck,21206,Baltimore,Maryland,Northeastern,"66,652.00",M,54,medium,Memphis.Buck@ google.com,Chef,1-812-845-049,,,,,,BX-032-845,Autohaus BMW,187- 193-9275,63143,Saint Louis,Missouri,Midwestern,PM8-430-482Y,13/3/2019,pay by installments,"$55,500",BMW-S4-CVB,207-539-6576,BMW-X5M-SV,BX-032-845,PM8-430-482Y,7/1/2019,1,Delivery
3-675-1715-01,Cooper,Frost,91709,Bakersfield,California,Western,"49,215.00",F,56,medium,Cooper.Frost@ google.com,Security Guard,1-231-416-719,,,,,,BX-114-902,BMW of Springfied (Missouri),769- 303-3015,65809,Springfield,Missouri,Midwestern,PM9-769-654Y,15/3/2019,pay by installments,"$97,100",BMW-S8-CVB,474-451-0356,BMW-X5M-SV,BX-114-902,PM9-769-654Y,7/1/2019,1,Delivery
4-014-6536-17,Branden,Goodwin,33013,Hialeah,Florida,Southeastern,"27,466.00",M,31,fast,Branden.Goodwin@ google.com,Mason,1-029-897-512,,,,,,BX-717-712,BMW of Lincoln,225- 730-0893,68521,Lincoln,Nebraska,Midwestern,PM4-191-555Y,17/3/2019,paid in full,"$52,800",BMW-Z4-CVB,852-009-2333,BMW-X5M-SV,BX-717-712,PM4-191-555Y,8/1/2019,1,Delivery
2-120-3689-40,Leroy,Murillo,68101,Omaha,Nebraska,MidWestern,"47,596.00",M,70,medium,Leroy.Murillo@ google.com,Truck Driver,1-016-322-231,,,,,,BX-868-910,BMW of Omaha,656- 293-0444,68114,Omaha,Nebraska,Midwestern,PM9-749-050Y,22/3/2019,pay by installments,"$89,700",BMW-M4-CVB,015-868-3825,BMW-X5M-SV,BX-868-910,PM9-749-050Y,8/1/2019,1,Delivery
1-202-0496-75,Conrad,Allison,22209,Arlington,Virginia,Southeastern,"69,820.00",M,37,medium,Conrad.Allison@ google.com,Epidemiologist,1-520-739-891,,,,,,BX-524-558,BMW of Henderson,612- 962-6683,89014,Henderson,Nevada,Western,PM2-870-383Y,23/3/2019,pay by installments,"$148,700",BMW-M8-CVB,994-019-0385,BMW-X5M-SV,BX-524-558,PM2-870-383Y,10/1/2019,1,Delivery
3-669-7260-49,Brett,Jacobson,73008,Oklahoma City,Oklahoma,Southwestern,"66,356.00",F,61,medium,Brett.Jacobson@ google.com,Occupational Therapist,1-047-082-589,,,,,,BX-546-074,BMW of Las Vegas,051- 008-3245,89117,Las Vegas,Nevada,Western,PM9-502-695Y,25/3/2019,pay by installments,"$39,100",BMW-mX1-SV,661-825-5380,BMW-X5M-SV,BX-546-074,PM9-502-695Y,12/1/2019,1,Delivery
4-948-6717-90,Robert,Greer,53558,Madison,Wisconsin,MidWestern,"54,051.00",F,37,fast,Robert.Greer@ google.com,Market Research Analyst,1-926-097-032,,,,,,BX-835-240,Bill Pearce BMW,010- 561-1601,895117,Reno,Nevada,Western,PM7-076-007Y,29/3/2019,pay by installments,"$46,200",BMW-mX3-SV,287-561-1926,BMW-X5M-SV,BX-835-240,PM7-076-007Y,14/1/2019,1,Delivery
5-231-0229-02,Darryl,Lucas,70032,New Orleans,Louisiana,Southeastern,"10,927.00",F,59,slow,Darryl.Lucas@ google.com,Marriage & Family Therapist,1-129-065-237,,,,,,BX-248-791,Tulley BMW of Manchester,272- 977-6354,03103,Manchester,New Hampshire,Northeastern,PM6-304-819Y,31/3/2019,pay by installments,"$54,200",BMW-mX4-SV,510-411-9982,BMW-X5M-SV,BX-248-791,PM6-304-819Y,17/1/2019,1,Delivery
6-382-6829-52,Demarion,Farrell,78666,El Paso,Texas,Southwestern,"8,366.00",M,35,fast,Demarion.Farrell@ google.com,Court Reporter,1-266-006-537,,,,,,BX-354-950,Tulley BMW of Nahua,286- 094-3995,03060,Nashua,New Hampshire,Northeastern,PM3-981-341Y,31/3/2019,pay by installments,"$61,600",BMW-mX5-SV,565-743-7997,BMW-X5M-SV,BX-354-950,PM3-981-341Y,17/1/2019,1,Delivery
9-986-1024-52,Karter,Duke,22225,Arlington,Virginia,Southeastern,"33,373.00",M,27,medium,Karter.Duke@ google.com,Landscape Architect,1-248-703-384,,,,,,BX-558-002,BMW of Stratham,765- 327-6635,03885,Stratham,New Hampshire,Northeastern,PM9-320-326Y,1/4/2019,pay by installments,"$70,100",BMW-mX6-SV,982-001-8068,BMW-X5M-SV,BX-558-002,PM9-320-326Y,17/1/2019,1,Delivery
6-815-1277-03,Hector,Roth,14201,Buffalo,New York,Northeastern,"13,711.00",M,35,slow,Hector.Roth@ google.com,Physicist,1-799-912-246,,,,,,BX-994-557,BMW of Bloomfield,102- 033-9567,07003,Bloomfield,New Jersey,Northeastern,PM2-824-359Y,2/4/2019,pay by installments,"$77,850",BMW-mX7-SV,678-849-2384,BMW-X5M-SV,BX-994-557,PM2-824-359Y,21/1/2019,1,Delivery
7-660-4813-60,Derrick,Wong,38088,Memphis,Tennessee,Southeastern,"17,329.00",M,63,slow,Derrick.Wong@ google.com,Physician,1-744-156-954,,,,,,BX-499-574,BMW of Bridgewater,035- 518-5027,08807,Bridgewater,New Jersey,Northeastern,PM7-187-562Y,4/4/2019,pay by installments,"$74,400",BMW-X3M-SV,619-296-3333,BMW-X5M-SV,BX-499-574,PM7-187-562Y,22/1/2019,1,Delivery
8-928-5414-20,Guillermo,Gould,7102,Newark,New Jersey,Northeastern,"53,154.00",M,36,slow,Guillermo.Gould@ google.com,Budget analyst,1-464-007-487,,,,,,BX-063-274,Circle BMW,267- 634-7973,07724,Eatontown,New Jersey,Northeastern,PM7-287-898Y,6/4/2019,pay by installments,"$77,900",BMW-X4M-SV,507-189-7023,BMW-X5M-SV,BX-063-274,PM7-287-898Y,25/1/2019,1,Delivery
4-915-2671-93,Jaime,Berg,73026,Oklahoma City,Oklahoma,Southwestern,"8,239.00",M,28,slow,Jaime.Berg@ google.com,Real Estate Agent,1-898-101-622,,,,,,BX-822-126,Open Road BMW,133- 511-6525,08817,Edison,New Jersey,Northeastern,PM8-982-780Y,7/4/2019,pay by installments,"$108,900",BMW-X5M-SV,502-303-1304,BMW-X5M-SV,BX-822-126,PM8-982-780Y,25/1/2019,1,Delivery
9-460-7567-37,Roman,Petersen,91335,San Jose,California,Western,"44,158.00",M,37,fast,Roman.Petersen@ google.com,Mathematician,1-435-809-866,,,,,,BX-236-319,BMW of Atlantic City,755- 726-6733,08234,Egg Harbor Township,New Jersey,Northeastern,PM2-281-128Y,7/4/2019,pay by installments,"$113,700",BMW-X6M-SV,277-424-0595,BMW-X5M-SV,BX-236-319,PM2-281-128Y,27/1/2019,1,Delivery
5-444-4346-84,James,Ryan,22240,Arlington,Virginia,Southeastern,"56,132.00",M,62,medium,James.Ryan@ google.com,Mechanical Engineer,1-291-692-345,,,,,,BX-614-004,Flemington BMW,033- 915-3146,08822,Flemington,New Jersey,Northeastern,PM6-134-561Y,9/4/2019,pay by installments,"$87,100",BMW-mIX-SV,257-910-3686,BMW-X5M-SV,BX-614-004,PM6-134-561Y,28/1/2019,1,Delivery
0-678-2698-59,Isai,Estes,70801,Baton Rouge,Louisiana,Southeastern,"33,770.00",F,44,medium,Isai.Estes@ google.com,Surveyor,1-548-700-542,,,,,,BX-972-419,BMW of Freehold,161- 927-4503,07728,Freehold,New Jersey,Northeastern,PM6-350-447Y,11/4/2019,pay by installments,"$159,000",BMW-mXM-SV,933-689-6738,BMW-X5M-SV,BX-972-419,PM6-350-447Y,29/1/2019,1,Delivery
2-770-2976-67,Gregory,Branch,85216,Mesa,Arizona,Southwestern,"68,464.00",F,60,medium,Gregory.Branch@ google.com,Automotive mechanic,1-890-105-389,,,,,,BX-233-000,Princeton BMW,811- 236-1123,08619,Hamilton,New Jersey,Northeastern,PM9-238-821Y,12/4/2019,pay by installments,"$37,800",BMW-m2S-SD,024-515-5691,BMW-X5M-SV,BX-233-000,PM9-238-821Y,29/1/2019,1,Delivery
0-292-6651-10,Mekhi,Cruz,63105,St. Louis,Missouri,Southeastern,"29,934.00",F,48,fast,Mekhi.Cruz@ google.com,Desktop publisher,1-679-272-644,,,,,,BX-594-003,BMW of Roxbury,659- 856-3836,07847,Kenvil (Roxbury),New Jersey,Northeastern,PM5-310-852Y,12/4/2019,pay by installments,"$43,800",BMW-m3S-SD,938-690-2241,BMW-X5M-SV,BX-594-003,PM5-310-852Y,31/1/2019,1,Delivery
0-312-4857-18,Maximilian,Bradford,33142,Hialeah,Florida,Southeastern,"21,176.00",F,45,slow,Maximilian.Bradford@ google.com,Event Planner,1-141-493-808,,,,,,BX-209-275,BMW of Morristown,686- 708-3811,07960,Morristown,New Jersey,Northeastern,PM6-936-453Y,13/4/2019,pay by installments,"$45,200",BMW-m4S-SD,158-009-1662,BMW-X5M-SV,BX-209-275,PM6-936-453Y,1/2/2019,1,Delivery
0-340-1613-51,Darnell,Stout,43605,Toledo,Ohio,MidWestern,"19,582.00",M,51,fast,Darnell.Stout@ google.com,Electrician,1-046-378-376,,,,,,BX-261-562,BMW of Mt. Laurel,366- 984-0603,08054,Mount Laurel,New Jersey,Northeastern,PM8-925-488Y,13/4/2019,pay by installments,"$56,000",BMW-m5S-SD,148-229-3845,BMW-X6M-SV,BX-261-562,PM8-925-488Y,7/2/2019,1,Delivery
9-419-7007-36,Tripp,Randall,11026,North Hempstead,New York,Northeastern,"33,544.00",M,31,medium,Tripp.Randall@ google.com,Computer Systems Analyst,1-929-995-442,,,,,,BX-870-218,BMW of Newton,627- 985-7128,07860,Newton,New Jersey,Northeastern,PM2-724-543Y,13/4/2019,pay by installments,"$95,700",BMW-m7S-SD,044-726-5989,BMW-X6M-SV,BX-870-218,PM2-724-543Y,7/2/2019,1,Delivery
3-971-1494-74,Hassan,Stevenson,74015,Tulsa,Oklahoma,Southwestern,"6,985.00",M,31,slow,Hassan.Stevenson@ google.com,Insurance Agent,1-146-202-614,,,,,,BX-742-474,BMW of Ramsey,268- 559-6888,07446,Ramsey,New Jersey,Northeastern,PM0-743-786Y,14/4/2019,pay by installments,"$87,500",BMW-m8S-SD,374-446-1104,BMW-X6M-SV,BX-742-474,PM0-743-786Y,7/2/2019,1,Delivery
7-698-2195-19,Maximo,Jarvis,27513,Raleigh,North Carolina,Southeastern,"39,091.00",M,54,slow,Maximo.Jarvis@ google.com,Compliance Officer,1-714-777-267,,,,,,BX-765-824,Park Avenue BMW,979- 436-9153,07662,Rochelle Park,New Jersey,Northeastern,PM5-300-262Y,19/4/2019,pay by installments,"$74,300",BMW-mM3-SD,608-015-4990,BMW-X6M-SV,BX-765-824,PM5-300-262Y,10/2/2019,1,Delivery
3-658-5228-20,Marc,Wall,92126,Anaheim,California,Western,"49,979.00",F,44,slow,Marc.Wall@ google.com,Teacher Assistant,1-863-539-773,,,,,,BX-720-140,BMW of Springfiled (New Jersey),258- 461-4862,07081,Spring Township,New Jersey,Northeastern,PM7-862-006Y,24/4/2019,paid in full,"$109,000",BMW-mM5-SD,753-335-0681,BMW-X6M-SV,BX-720-140,PM7-862-006Y,10/2/2019,1,Delivery
8-505-3100-56,Kane,Mathews,23507,Norfolk,Virginia,Southeastern,"52,779.00",F,29,fast,Kane.Mathews@ google.com,Financial Advisor,1-678-984-727,,,,,,BX-036-118,BMW of Tenafly,516- 636-6860,07670,Tenafly,New Jersey,Northeastern,PM3-703-465Y,26/4/2019,paid in full,"$134,100",BMW-mM8-SD,811-553-2221,BMW-X6M-SV,BX-036-118,PM3-703-465Y,10/2/2019,1,Delivery
5-072-4892-01,Agustin,Stafford,85214,Mesa,Arizona,Southwestern,"52,630.00",F,30,medium,Agustin.Stafford@ google.com,Computer Hardware Engineer,1-468-467-803,,,,,,BX-779-297,BMW of Turnersville,333- 478-6104,08012,Turnersville,New Jersey,Northeastern,PM2-825-395Y,27/4/2019,paid in full,"$52,000",BMW-mI4-SD,494-079-3544,BMW-X6M-SV,BX-779-297,PM2-825-395Y,12/2/2019,1,Delivery
4-571-4377-12,Aaron,Chung,37011,Nashville-Davidson,Tennessee,Southeastern,"12,680.00",F,35,medium,Aaron.Chung@ google.com,Art Director,1-793-241-227,,,,,,BX-197-393,Paul Miller BMW,272- 384-9004,07470,Wayne,New Jersey,Northeastern,PM2-206-792Y,30/4/2019,paid in full,"$119,300",BMW-mI7-SD,789-946-8817,BMW-X6M-SV,BX-197-393,PM2-206-792Y,13/2/2019,1,Delivery
3-976-7534-95,Bryce,Maddox,87105,Albuquerque,New Mexico,Southwestern,"37,556.00",F,32,fast,Bryce.Maddox@ google.com,Construction Manager,1-410-684-134,,,,,,BX-317-800,Sandia BMW,380- 596-3013,87109,Albuquerque,New Mexico,southwest,PM3-204-782Y,2/5/2019,paid in full,"$38,200",BMW-S2c-CP,295-602-8980,BMW-X6M-SV,BX-317-800,PM3-204-782Y,14/2/2019,1,Delivery
2-248-3072-52,Wayne,James,23325,Chesapeake,Virginia,Southeastern,"10,000.00",F,54,medium,Wayne.James@ google.com,Civil Engineer,1-990-514-325,,,,,,BX-535-110,Santa Fe BMW,547- 821-0289,87505,Santa Fe,New Mexico,southwest,PM1-202-182Y,2/5/2019,paid in full,"$47,400",BMW-S4c-CP,444-363-5310,BMW-X6M-SV,BX-535-110,PM1-202-182Y,20/2/2019,1,Delivery
3-199-5805-69,Zack,Nolan,68502,Lincoln,Nebraska,MidWestern,"17,095.00",F,57,fast ,Zack.Nolan@ google.com,Police Officer,1-184-605-053,,,,,,BX-059-208,Habberstad BMW of Bay Shore,140- 479-0103,11706,Bay Shore,Newyork,Wastern,PM9-966-352Y,6/5/2019,paid in full,"$87,500",BMW-S8c-CP,998-695-1584,BMW-X6M-SV,BX-059-208,PM9-966-352Y,22/2/2019,1,Delivery
6-664-4374-63,Harper,Shaw,94544,San Bernardino,California,Western,"36,303.00",M,54,fast,Harper.Shaw@ google.com,Interpreter & Translator,1-186-297-949,,,,,,BX-585-234,BMW of Brooklyn,838- 998-5998,11209,Brookyn,Newyork,Wastern,PM1-368-231Y,11/5/2019,pay by installments,"$62,850",BMW-M2c-CP,471-607-3516,BMW-X6M-SV,BX-585-234,PM1-368-231Y,23/2/2019,1,Delivery
0-352-9750-37,Axel,Davidson,48204,Detroit,Michigan,MidWestern,"33,837.00",F,59,slow,Axel.Davidson@ google.com,Receptionist,1-871-968-005,,,,,,BX-659-375,Burdick BMW,827- 959-6976,13039,Cicero,Newyork,Wastern,PM4-169-493Y,15/5/2019,pay by installments,"$78,300",BMW-M4c-CP,702-689-7253,BMW-X6M-SV,BX-659-375,PM4-169-493Y,23/2/2019,1,Delivery
7-922-0890-97,Jacob,Eaton,33010,Hialeah,Florida,Southeastern,"37,238.00",M,47,slow,Jacob.Eaton@ google.com,Economist,1-365-322-654,,,,,,BX-936-518,BMW of Bayside,278- 070-1631,11362,Douglaston,Newyork,Wastern,PM0-853-095Y,16/5/2019,pay by installments,"$139,100",BMW-M8c-CP,035-829-2959,BMW-X6M-SV,BX-936-518,PM0-853-095Y,24/2/2019,1,Pickup
3-769-9345-13,Darius,Craig,74107,Tulsa,Oklahoma,Southwestern,"46,834.00",F,45,slow,Darius.Craig@ google.com,Recreation & Fitness Worker,1-833-370-798,,,,,,BX-171-383,Gault Auto Sport BMw,246- 837-3271,13760,Endicott,Newyork,Wastern,PM2-984-424Y,17/5/2019,pay by installments,"$55,500",BMW-S4-CVB,384-229-6420,BMW-X6M-SV,BX-171-383,PM2-984-424Y,27/2/2019,1,Pickup
8-097-1295-54,Jaylan,Duarte,46825,Fort Wayne,Indiana,MidWestern,"37,779.00",M,39,fast,Jaylan.Duarte@ google.com,Architect,1-018-562-435,,,,,,BX-099-945,BMW of Freeport,802- 442-5273,11520,Freeport,Newyork,Wastern,PM9-772-681Y,18/5/2019,pay by installments,"$97,100",BMW-S8-CVB,962-782-5233,BMW-X6M-SV,BX-099-945,PM9-772-681Y,27/2/2019,1,Pickup
4-473-7252-30,Kendall,Benton,85225,Chandler,Arizona,Southwestern,"57,015.00",F,48,medium,Kendall.Benton@ google.com,Clinical Laboratory Technician,1-922-090-146,,,,,,BX-306-280,BMW of South Albany,902- 584-2681,12077,Glenmont,Newyork,Wastern,PM3-327-823Y,22/5/2019,pay by installments,"$52,800",BMW-Z4-CVB,795-866-7035,BMW-X6M-SV,BX-306-280,PM3-327-823Y,28/2/2019,1,Pickup
9-337-5264-05,Xzavier,Oneal,80123,Denver,Colorado,Western,"32,466.00",M,30,medium,Xzavier.Oneal@ google.com,Human Resources Assistant,1-215-450-409,,,,,,BX-426-624,Orange County BMW,531- 364-0960,10926,Harriman,Newyork,Wastern,PM3-863-415Y,22/5/2019,pay by installments,"$89,700",BMW-M4-CVB,436-317-7725,BMW-X6M-SV,BX-426-624,PM3-863-415Y,2/3/2019,1,Pickup
0-590-0294-93,Ulises,Ellison,55414,Minneapolis,Minnesota,MidWestern,"66,010.00",F,44,fast,Ulises.Ellison@ google.com,HR Specialist,1-874-439-219,,,,,,BX-653-127,Habberstad BMW ,451- 957-5767,11746,Huntington Station,Newyork,Wastern,PM2-255-278Y,23/5/2019,paid in full,"$148,700",BMW-M8-CVB,282-061-8837,BMW-X6M-SV,BX-653-127,PM2-255-278Y,3/3/2019,1,Pickup
9-708-5075-32,Chad,Coleman,92563,Chula Vista,California,Western,"38,162.00",M,51,medium,Chad.Coleman@ google.com,Plumber,1-145-818-022,,,,,,BX-708-989,Keeler BMW,368- 026-9465,12110,Latham,Newyork,Wastern,PM1-464-097Y,27/5/2019,pay by installments,"$39,100",BMW-mX1-SV,652-578-9356,BMW-X6M-SV,BX-708-989,PM1-464-097Y,3/3/2019,1,Pickup
7-620-4641-02,Dustin,Daniels,77379,San Antonio,Texas,Southwestern,"62,571.00",F,30,medium,Dustin.Daniels@ google.com,Painter,1-169-788-283,,,,,,BX-234-667,BMW of Mamaroneck,162- 102-7161,10543,Mamaroneck,Newyork,Wastern,PM7-083-208Y,31/5/2019,pay by installments,"$46,200",BMW-mX3-SV,958-109-6319,BMW-X6M-SV,BX-234-667,PM7-083-208Y,5/3/2019,1,Pickup
6-593-4810-00,Kellen,Griffith,30304,Atlanta,Georgia,Southeastern,"22,580.00",M,70,slow,Kellen.Griffith@ google.com,Executive Assistant,1-380-264-185,,,,,,BX-669-951,BMW Mt. Kisco,389- 252-3745,10549,Mount Kisco,Newyork,Wastern,PM4-533-571Y,1/6/2019,paid in full,"$54,200",BMW-mX4-SV,855-045-1098,BMW-X6M-SV,BX-669-951,PM4-533-571Y,6/3/2019,1,Pickup
1-965-9895-20,Cornelius,Robbins,38105,Memphis,Tennessee,Southeastern,"54,645.00",F,41,fast,Cornelius.Robbins@ google.com,Photographer,1-204-762-206,,,,,,BX-659-812,BMW of Manhattan,171- 236-3615,10019,New York,Newyork,Wastern,PM2-938-255Y,3/6/2019,paid in full,"$61,600",BMW-mX5-SV,058-815-1142,BMW-X6M-SV,BX-659-812,PM2-938-255Y,8/3/2019,1,Pickup
0-390-2886-84,Cordell,Powers,32034,Jacksonville,Florida,Southeastern,"52,889.00",M,30,medium,Cordell.Powers@ google.com,Systems Analyst,1-875-101-240,,,,,,BX-880-360,BMW of Oyster Bay,450- 175-0686,11771,Oyster Bay,Newyork,Wastern,PM9-185-860Y,4/6/2019,pay by installments,"$70,100",BMW-mX6-SV,213-849-8289,BMW-mIX-SV,BX-880-360,PM9-185-860Y,9/3/2019,1,Pickup
6-976-6669-04,Dereon,Gonzales,91910,Fresno,California,Western,"40,246.00",F,32,fast ,Dereon.Gonzales@ google.com,Substance Abuse Counselor,1-219-757-914,,,,,,BX-210-070,BMW of the Hudson Valley,141- 571-3065,12601,Poughkeepsie,Newyork,Wastern,PM8-961-186Y,5/6/2019,pay by installments,"$77,850",BMW-mX7-SV,299-874-9493,BMW-mIX-SV,BX-210-070,PM8-961-186Y,13/3/2019,1,Pickup
4-365-7206-31,Emiliano,Mills,89002,Henderson,Nevada,Western,"23,213.00",M,68,fast,Emiliano.Mills@ google.com,Pharmacist,1-298-976-882,,,,,,BX-988-656,BMW of Rochester,912- 938-9176,14623,Rochester,Newyork,Wastern,PM7-480-873Y,7/6/2019,paid in full,"$74,400",BMW-X3M-SV,458-121-6711,BMW-mIX-SV,BX-988-656,PM7-480-873Y,14/3/2019,1,Pickup
6-032-1985-35,Layton,Wilkinson,90003,Riverside,California,Western,"7,863.00",F,64,slow,Layton.Wilkinson@ google.com,Artist,1-196-646-715,,,,,,BX-253-419,Competition BMW of Smithtown,494- 756-0765,11780,Saint James,Newyork,Wastern,PM3-141-324Y,9/6/2019,pay by installments,"$77,900",BMW-X4M-SV,221-498-4589,BMW-mIX-SV,BX-253-419,PM3-141-324Y,16/3/2019,1,Pickup
7-381-1757-13,Howard,Simmons,46855,Fort Wayne,Indiana,MidWestern,"40,987.00",M,59,slow,Howard.Simmons@ google.com,Actuary,1-872-554-314,,,,,,BX-715-946,BMW of Southampton,226- 001-2085,11968,Southampton,Newyork,Wastern,PM2-998-163Y,19/6/2019,pay by installments,"$108,900",BMW-X5M-SV,096-920-5668,BMW-mIX-SV,BX-715-946,PM2-998-163Y,17/3/2019,1,Pickup
6-052-3185-32,Douglas,Mahoney,2112,Boston,Massachusetts,New England,"47,928.00",F,51,slow,Douglas.Mahoney@ google.com,Database administrator,1-230-345-569,,,,,,BX-102-507,Wide World BMW,775- 561-0331,10977,Spring Valley,Newyork,Wastern,PM8-347-458Y,25/6/2019,pay by installments,"$113,700",BMW-X6M-SV,205-476-9696,BMW-mIX-SV,BX-102-507,PM8-347-458Y,18/3/2019,1,Pickup
3-193-8569-91,Jorge,David,75035,San Antonio,Texas,Southwestern,"16,540.00",M,70,slow,Jorge.David@ google.com,Middle School Teacher,1-860-041-952,,,,,,BX-645-501,BMW of Utica,766- 843-0622,13502,Utica,Newyork,Wastern,PM9-961-723Y,26/6/2019,pay by installments,"$87,100",BMW-mIX-SV,651-477-5065,BMW-mIX-SV,BX-645-501,PM9-961-723Y,19/3/2019,1,Pickup
4-876-0014-15,Aydin,Acosta,70805,Baton Rouge,Louisiana,Southeastern,"69,936.00",F,47,fast,Aydin.Acosta@ google.com,Editor,1-438-955-161,,,,,,BX-625-105,Rallye BMW,158- 994-5039,11590,Westbury,Newyork,Wastern,PM4-139-943Y,28/6/2019,pay by installments,"$159,000",BMW-mXM-SV,000-765-9162,BMW-mIX-SV,BX-625-105,PM4-139-943Y,20/3/2019,1,Pickup
0-559-1855-39,Brooks,Fuentes,43054,Columbus,Ohio,MidWestern,"64,668.00",F,58,medium,Brooks.Fuentes@ google.com,Environmental scientist,1-672-309-282,,,,,,BX-814-674,BMW of Westchester,568- 292-9562,10607,White Plains,Newyork,Wastern,PM4-990-933Y,13/7/2019,pay by installments,"$37,800",BMW-m2S-SD,638-962-0267,BMW-mXM-SV,BX-814-674,PM4-990-933Y,20/3/2019,1,Pickup
5-328-7391-53,Madden,Hamilton,64102,Kansas City,Missouri,Southeastern,"54,814.00",M,67,medium,Madden.Hamilton@ google.com,Registered Nurse,1-626-780-293,,,,,,BX-312-370,Towne BMW,854- 793-1626,14221,Williamsville,Newyork,Wastern,PM8-531-477Y,14/7/2019,paid in full,"$43,800",BMW-m3S-SD,292-780-2848,BMW-mXM-SV,BX-312-370,PM8-531-477Y,24/3/2019,1,Pickup
9-983-6158-71,Ronnie,Thompson,73064,Oklahoma City,Oklahoma,Southwestern,"44,559.00",M,46,medium,Ronnie.Thompson@ google.com,High School Teacher,1-725-901-881,,,,,,BX-485-828,Hendrick BMW,479- 238-5840,28227,Charlottesville,North Carolina,Southeastern,PM6-682-725Y,15/7/2019,pay by installments,"$45,200",BMW-m4S-SD,742-558-4702,BMW-mXM-SV,BX-485-828,PM6-682-725Y,24/3/2019,1,Pickup
1-554-4709-88,Albert,Lamb,14617,Rochester,New York,Northeastern,"5,159.00",M,31,fast,Albert.Lamb@ google.com,Software Developer,1-801-079-740,,,,,,BX-086-446,Hendrick BMW Northlake,147- 693-7578,28269,Charlottesville,North Carolina,Southeastern,PM4-778-917Y,15/7/2019,pay by installments,"$56,000",BMW-m5S-SD,693-090-5854,BMW-mXM-SV,BX-086-446,PM4-778-917Y,26/3/2019,1,Pickup
7-755-9620-03,Anton,Banks,38109,Memphis,Tennessee,Southeastern,"43,230.00",M,46,slow,Anton.Banks@ google.com,Logistician,1-638-201-051,,,,,,BX-065-690,BMW of Southpoint,958- 534-3391,27713,Durham,North Carolina,Southeastern,PM4-807-933Y,17/7/2019,paid in full,"$95,700",BMW-m7S-SD,555-612-0106,BMW-mXM-SV,BX-065-690,PM4-807-933Y,27/3/2019,1,Pickup
8-955-1910-83,Allen,Sloan,68069,Omaha,Nebraska,MidWestern,"5,189.00",M,59,fast,Allen.Sloan@ google.com,Bookkeeping clerk,1-698-543-151,,,,,,BX-280-677,Valley Auto World BMW,935- 881-1197,28303,Fayetteville,North Carolina,Southeastern,PM9-205-423Y,19/7/2019,paid in full,"$87,500",BMW-m8S-SD,465-306-4813,BMW-mXM-SV,BX-280-677,PM9-205-423Y,29/3/2019,1,Pickup
